accomodarsi	Congiuntivo	Trapassato	2s	ti fossi accomodato
accomodarsi	Congiuntivo	Trapassato	3s	si fosse accomodato
accomodarsi	Congiuntivo	Trapassato	1p	ci fossimo accomodati
accomodarsi	Congiuntivo	Trapassato	2p	vi foste accomodati
accomodarsi	Congiuntivo	Trapassato	3p	si fossero accomodati
accomodarsi	Condizionale	Presente	1s	mi accomoderei
accomodarsi	Condizionale	Presente	2s	ti accomoderesti
accomodarsi	Condizionale	Presente	3s	si accomoderebbe
accomodarsi	Condizionale	Presente	1p	ci accomoderemmo
accomodarsi	Condizionale	Presente	2p	vi accomodereste
accomodarsi	Condizionale	Presente	3p	si accomoderebbero
accomodarsi	Condizionale	Passato	1s	mi sarei accomodato
accomodarsi	Condizionale	Passato	2s	ti saresti accomodato
accomodarsi	Condizionale	Passato	3s	si sarebbe accomodato
accomodarsi	Condizionale	Passato	1p	ci saremmo accomodati
accomodarsi	Condizionale	Passato	2p	vi sareste accomodati
accomodarsi	Condizionale	Passato	3p	si sarebbero accomodati
accomodarsi	Imperativo	Presente	2s	accomodati
accomodarsi	Imperativo	Presente	2p	accomodatevi
accomodarsi	Infinito	Presente	/	accomodarsi
accomodarsi	Infinito	Passato	/	essersi accomodato
accomodarsi	Gerundio	Presente	/	accomodandosi
accomodarsi	Gerundio	Passato	/	essendosi accomodato
aggiungere	Indicativo	Presente	1s	aggiungo
aggiungere	Indicativo	Presente	2s	aggiungi
aggiungere	Indicativo	Presente	3s	aggiunge
aggiungere	Indicativo	Presente	1p	aggiungiamo
aggiungere	Indicativo	Presente	2p	aggiungete
aggiungere	Indicativo	Presente	3p	aggiungono
aggiungere	Indicativo	Passato Prossimo	1s	ho aggiunto
aggiungere	Indicativo	Passato Prossimo	2s	hai aggiunto
aggiungere	Indicativo	Passato Prossimo	3s	ha aggiunto
aggiungere	Indicativo	Passato Prossimo	1p	abbiamo aggiunto
aggiungere	Indicativo	Passato Prossimo	2p	avete aggiunto
aggiungere	Indicativo	Passato Prossimo	3p	hanno aggiunto
aggiungere	Indicativo	Imperfetto	1s	aggiungevo
aggiungere	Indicativo	Imperfetto	2s	aggiungevi
aggiungere	Indicativo	Imperfetto	3s	aggiungeva
aggiungere	Indicativo	Imperfetto	1p	aggiungevamo
aggiungere	Indicativo	Imperfetto	2p	aggiungevate
aggiungere	Indicativo	Imperfetto	3p	aggiungevano
aggiungere	Indicativo	Trapassato Prossimo	1s	avevo aggiunto
aggiungere	Indicativo	Trapassato Prossimo	2s	avevi aggiunto
aggiungere	Indicativo	Trapassato Prossimo	3s	aveva aggiunto
aggiungere	Indicativo	Trapassato Prossimo	1p	avevamo aggiunto
aggiungere	Indicativo	Trapassato Prossimo	2p	avevate aggiunto
aggiungere	Indicativo	Trapassato Prossimo	3p	avevano aggiunto
aggiungere	Indicativo	Passato Remoto	1s	aggiunsi
aggiungere	Indicativo	Passato Remoto	2s	aggiungesti
aggiungere	Indicativo	Passato Remoto	3s	aggiunse
aggiungere	Indicativo	Passato Remoto	1p	aggiungemmo
aggiungere	Indicativo	Passato Remoto	2p	aggiungeste
aggiungere	Indicativo	Passato Remoto	3p	aggiunsero
aggiungere	Indicativo	Futuro Semplice	1s	aggiungerò
aggiungere	Indicativo	Futuro Semplice	2s	aggiungerai
aggiungere	Indicativo	Futuro Semplice	3s	aggiungerà
aggiungere	Indicativo	Futuro Semplice	1p	aggiungeremo
aggiungere	Indicativo	Futuro Semplice	2p	aggiungerete
aggiungere	Indicativo	Futuro Semplice	3p	aggiungeranno
aggiungere	Indicativo	Futuro Anteriore	1s	avrò aggiunto
aggiungere	Indicativo	Futuro Anteriore	2s	avrai aggiunto
aggiungere	Indicativo	Futuro Anteriore	3s	avrà aggiunto
aggiungere	Indicativo	Futuro Anteriore	1p	avremo aggiunto
aggiungere	Indicativo	Futuro Anteriore	2p	avrete aggiunto
aggiungere	Indicativo	Futuro Anteriore	3p	avranno aggiunto
aggiungere	Congiuntivo	Presente	1s	aggiunga
aggiungere	Congiuntivo	Presente	2s	aggiunga
aggiungere	Congiuntivo	Presente	3s	aggiunga
aggiungere	Congiuntivo	Presente	1p	aggiungiamo
aggiungere	Congiuntivo	Presente	2p	aggiungiate
aggiungere	Congiuntivo	Presente	3p	aggiungano
aggiungere	Congiuntivo	Passato	1s	abbia aggiunto
aggiungere	Congiuntivo	Passato	2s	abbia aggiunto
aggiungere	Congiuntivo	Passato	3s	abbia aggiunto
aggiungere	Congiuntivo	Passato	1p	abbiamo aggiunto
aggiungere	Congiuntivo	Passato	2p	abbiate aggiunto
aggiungere	Congiuntivo	Passato	3p	abbiano aggiunto
aggiungere	Congiuntivo	Imperfetto	1s	aggiungessi
aggiungere	Congiuntivo	Imperfetto	2s	aggiungessi
aggiungere	Congiuntivo	Imperfetto	3s	aggiungesse
aggiungere	Congiuntivo	Imperfetto	1p	aggiungessimo
aggiungere	Congiuntivo	Imperfetto	2p	aggiungeste
aggiungere	Congiuntivo	Imperfetto	3p	aggiungessero
aggiungere	Congiuntivo	Trapassato	1s	avessi aggiunto
aggiungere	Congiuntivo	Trapassato	2s	avessi aggiunto
aggiungere	Congiuntivo	Trapassato	3s	avesse aggiunto
aggiungere	Congiuntivo	Trapassato	1p	avessimo aggiunto
aggiungere	Congiuntivo	Trapassato	2p	aveste aggiunto
aggiungere	Congiuntivo	Trapassato	3p	avessero aggiunto
aggiungere	Condizionale	Presente	1s	aggiungerei
aggiungere	Condizionale	Presente	2s	aggiungeresti
aggiungere	Condizionale	Presente	3s	aggiungerebbe
aggiungere	Condizionale	Presente	1p	aggiungeremmo
aggiungere	Condizionale	Presente	2p	aggiungereste
aggiungere	Condizionale	Presente	3p	aggiungerebbero
aggiungere	Condizionale	Passato	1s	avrei aggiunto
aggiungere	Condizionale	Passato	2s	avresti aggiunto
aggiungere	Condizionale	Passato	3s	avrebbe aggiunto
aggiungere	Condizionale	Passato	1p	avremmo aggiunto
aggiungere	Condizionale	Passato	2p	avreste aggiunto
aggiungere	Condizionale	Passato	3p	avrebbero aggiunto
aggiungere	Imperativo	Presente	2s	aggiungi
aggiungere	Imperativo	Presente	2p	aggiungete
aggiungere	Infinito	Presente	/	aggiungere
aggiungere	Infinito	Passato	/	avere aggiunto
aggiungere	Gerundio	Presente	/	aggiungendo
aggiungere	Gerundio	Passato	/	avendo aggiunto
aggiustare	Indicativo	Presente	1s	aggiusto
aggiustare	Indicativo	Presente	2s	aggiusti
aggiustare	Indicativo	Presente	3s	aggiusta
aggiustare	Indicativo	Presente	1p	aggiustiamo
aggiustare	Indicativo	Presente	2p	aggiustate
aggiustare	Indicativo	Presente	3p	aggiustano
aggiustare	Indicativo	Passato Prossimo	1s	ho aggiustato
aggiustare	Indicativo	Passato Prossimo	2s	hai aggiustato
aggiustare	Indicativo	Passato Prossimo	3s	ha aggiustato
aggiustare	Indicativo	Passato Prossimo	1p	abbiamo aggiustato
aggiustare	Indicativo	Passato Prossimo	2p	avete aggiustato
aggiustare	Indicativo	Passato Prossimo	3p	hanno aggiustato
aggiustare	Indicativo	Imperfetto	1s	aggiustavo
aggiustare	Indicativo	Imperfetto	2s	aggiustavi
aggiustare	Indicativo	Imperfetto	3s	aggiustava
aggiustare	Indicativo	Imperfetto	1p	aggiustavamo
aggiustare	Indicativo	Imperfetto	2p	aggiustavate
aggiustare	Indicativo	Imperfetto	3p	aggiustavano
aggiustare	Indicativo	Trapassato Prossimo	1s	avevo aggiustato
aggiustare	Indicativo	Trapassato Prossimo	2s	avevi aggiustato
aggiustare	Indicativo	Trapassato Prossimo	3s	aveva aggiustato
aggiustare	Indicativo	Trapassato Prossimo	1p	avevamo aggiustato
aggiustare	Indicativo	Trapassato Prossimo	2p	avevate aggiustato
aggiustare	Indicativo	Trapassato Prossimo	3p	avevano aggiustato
aggiustare	Indicativo	Passato Remoto	1s	aggiustai
aggiustare	Indicativo	Passato Remoto	2s	aggiustasti
aggiustare	Indicativo	Passato Remoto	3s	aggiustò
aggiustare	Indicativo	Passato Remoto	1p	aggiustammo
aggiustare	Indicativo	Passato Remoto	2p	aggiustaste
aggiustare	Indicativo	Passato Remoto	3p	aggiustarono
aggiustare	Indicativo	Futuro Semplice	1s	aggiusterò
aggiustare	Indicativo	Futuro Semplice	2s	aggiusterai
aggiustare	Indicativo	Futuro Semplice	3s	aggiusterà
aggiustare	Indicativo	Futuro Semplice	1p	aggiusteremo
aggiustare	Indicativo	Futuro Semplice	2p	aggiusterete
aggiustare	Indicativo	Futuro Semplice	3p	aggiusteranno
aggiustare	Indicativo	Futuro Anteriore	1s	avrò aggiustato
aggiustare	Indicativo	Futuro Anteriore	2s	avrai aggiustato
aggiustare	Indicativo	Futuro Anteriore	3s	avrà aggiustato
aggiustare	Indicativo	Futuro Anteriore	1p	avremo aggiustato
aggiustare	Indicativo	Futuro Anteriore	2p	avrete aggiustato
aggiustare	Indicativo	Futuro Anteriore	3p	avranno aggiustato
aggiustare	Congiuntivo	Presente	1s	aggiusti
aggiustare	Congiuntivo	Presente	2s	aggiusti
aggiustare	Congiuntivo	Presente	3s	aggiusti
aggiustare	Congiuntivo	Presente	1p	aggiustiamo
aggiustare	Congiuntivo	Presente	2p	aggiustiate
aggiustare	Congiuntivo	Presente	3p	aggiustino
aggiustare	Congiuntivo	Passato	1s	abbia aggiustato
aggiustare	Congiuntivo	Passato	2s	abbia aggiustato
aggiustare	Congiuntivo	Passato	3s	abbia aggiustato
aggiustare	Congiuntivo	Passato	1p	abbiamo aggiustato
aggiustare	Congiuntivo	Passato	2p	abbiate aggiustato
aggiustare	Congiuntivo	Passato	3p	abbiano aggiustato
aggiustare	Congiuntivo	Imperfetto	1s	aggiustassi
aggiustare	Congiuntivo	Imperfetto	2s	aggiustassi
aggiustare	Congiuntivo	Imperfetto	3s	aggiustasse
aggiustare	Congiuntivo	Imperfetto	1p	aggiustassimo
aggiustare	Congiuntivo	Imperfetto	2p	aggiustaste
aggiustare	Congiuntivo	Imperfetto	3p	aggiustassero
aggiustare	Congiuntivo	Trapassato	1s	avessi aggiustato
aggiustare	Congiuntivo	Trapassato	2s	avessi aggiustato
aggiustare	Congiuntivo	Trapassato	3s	avesse aggiustato
aggiustare	Congiuntivo	Trapassato	1p	avessimo aggiustato
aggiustare	Congiuntivo	Trapassato	2p	aveste aggiustato
aggiustare	Congiuntivo	Trapassato	3p	avessero aggiustato
aggiustare	Condizionale	Presente	1s	aggiusterei
aggiustare	Condizionale	Presente	2s	aggiusteresti
aggiustare	Condizionale	Presente	3s	aggiusterebbe
aggiustare	Condizionale	Presente	1p	aggiusteremmo
aggiustare	Condizionale	Presente	2p	aggiustereste
aggiustare	Condizionale	Presente	3p	aggiusterebbero
aggiustare	Condizionale	Passato	1s	avrei aggiustato
aggiustare	Condizionale	Passato	2s	avresti aggiustato
aggiustare	Condizionale	Passato	3s	avrebbe aggiustato
aggiustare	Condizionale	Passato	1p	avremmo aggiustato
aggiustare	Condizionale	Passato	2p	avreste aggiustato
aggiustare	Condizionale	Passato	3p	avrebbero aggiustato
aggiustare	Imperativo	Presente	2s	aggiusta
aggiustare	Imperativo	Presente	2p	aggiustate
aggiustare	Infinito	Presente	/	aggiustare
aggiustare	Infinito	Passato	/	avere aggiustato
aggiustare	Gerundio	Presente	/	aggiustando
aggiustare	Gerundio	Passato	/	avendo aggiustato
ammalarsi	Indicativo	Presente	1s	mi ammalo
ammalarsi	Indicativo	Presente	2s	ti ammali
ammalarsi	Indicativo	Presente	3s	si ammala
ammalarsi	Indicativo	Presente	1p	ci ammaliamo
ammalarsi	Indicativo	Presente	2p	vi ammalate
ammalarsi	Indicativo	Presente	3p	si ammalano
ammalarsi	Indicativo	Passato Prossimo	1s	mi sono ammalato
ammalarsi	Indicativo	Passato Prossimo	2s	ti sei ammalato
ammalarsi	Indicativo	Passato Prossimo	3s	si è ammalato
ammalarsi	Indicativo	Passato Prossimo	1p	ci siamo ammalati
ammalarsi	Indicativo	Passato Prossimo	2p	vi siete ammalati
ammalarsi	Indicativo	Passato Prossimo	2p	si sono ammalati
ammalarsi	Indicativo	Imperfetto	1s	mi ammalavo
ammalarsi	Indicativo	Imperfetto	2s	ti ammalavi
ammalarsi	Indicativo	Imperfetto	3s	si ammalava
ammalarsi	Indicativo	Imperfetto	1p	ci ammalavamo
ammalarsi	Indicativo	Imperfetto	2p	vi ammalavate
ammalarsi	Indicativo	Imperfetto	3p	si ammalavano
ammalarsi	Indicativo	Trapassato Prossimo	1s	mi ero ammalato
ammalarsi	Indicativo	Trapassato Prossimo	2s	ti eri ammalato
ammalarsi	Indicativo	Trapassato Prossimo	3s	si era ammalato
ammalarsi	Indicativo	Trapassato Prossimo	1p	ci eravamo ammalati
ammalarsi	Indicativo	Trapassato Prossimo	2p	vi eravate ammalati
ammalarsi	Indicativo	Trapassato Prossimo	3p	si erano ammalati
ammalarsi	Indicativo	Passato Remoto	1s	mi ammalai
ammalarsi	Indicativo	Passato Remoto	2s	ti ammalasti
ammalarsi	Indicativo	Passato Remoto	3s	si ammalò
ammalarsi	Indicativo	Passato Remoto	1p	ci ammalammo
ammalarsi	Indicativo	Passato Remoto	2p	vi ammalaste
ammalarsi	Indicativo	Passato Remoto	3p	si ammalarono
ammalarsi	Indicativo	Futuro Semplice	1s	mi ammalerò
ammalarsi	Indicativo	Futuro Semplice	2s	ti ammalerai
ammalarsi	Indicativo	Futuro Semplice	3s	si ammalerà
ammalarsi	Indicativo	Futuro Semplice	1p	ci ammaleremo
ammalarsi	Indicativo	Futuro Semplice	2p	vi ammalerete
ammalarsi	Indicativo	Futuro Semplice	3p	si ammaleranno
ammalarsi	Indicativo	Futuro Anteriore	1s	mi sarò ammalato
ammalarsi	Indicativo	Futuro Anteriore	2s	ti sarai ammalato
ammalarsi	Indicativo	Futuro Anteriore	3s	si sarà ammalato
ammalarsi	Indicativo	Futuro Anteriore	1p	ci saremo ammalati
ammalarsi	Indicativo	Futuro Anteriore	2p	vi sarete ammalati
ammalarsi	Indicativo	Futuro Anteriore	3p	si saranno ammalati
ammalarsi	Congiuntivo	Presente	1s	mi ammali
ammalarsi	Congiuntivo	Presente	2s	ti ammali
ammalarsi	Congiuntivo	Presente	3s	si ammali
ammalarsi	Congiuntivo	Presente	1p	ci ammaliamo
ammalarsi	Congiuntivo	Presente	2p	vi ammaliate
ammalarsi	Congiuntivo	Presente	3p	si ammalino
ammalarsi	Congiuntivo	Passato	1s	mi sia ammalato
ammalarsi	Congiuntivo	Passato	2s	ti sia ammalato
ammalarsi	Congiuntivo	Passato	3s	si sia ammalato
ammalarsi	Congiuntivo	Passato	1p	ci siamo ammalati
ammalarsi	Congiuntivo	Passato	2p	vi siate ammalati
ammalarsi	Congiuntivo	Passato	3p	si siano ammalati
ammalarsi	Congiuntivo	Imperfetto	1s	mi ammalassi
ammalarsi	Congiuntivo	Imperfetto	2s	ti ammalassi
ammalarsi	Congiuntivo	Imperfetto	3s	si ammalasse
ammalarsi	Congiuntivo	Imperfetto	1p	ci ammalassimo
ammalarsi	Congiuntivo	Imperfetto	2p	vi ammalaste
ammalarsi	Congiuntivo	Imperfetto	3p	si ammalassero
ammalarsi	Congiuntivo	Trapassato	1s	mi fossi ammalato
ammalarsi	Congiuntivo	Trapassato	2s	ti fossi ammalato
ammalarsi	Congiuntivo	Trapassato	3s	si fosse ammalato
ammalarsi	Congiuntivo	Trapassato	1p	ci fossimo ammalati
ammalarsi	Congiuntivo	Trapassato	2p	vi foste ammalati
ammalarsi	Congiuntivo	Trapassato	3p	si fossero ammalati
ammalarsi	Condizionale	Presente	1s	mi ammalerei
ammalarsi	Condizionale	Presente	2s	ti ammaleresti
ammalarsi	Condizionale	Presente	3s	si ammalerebbe
ammalarsi	Condizionale	Presente	1p	ci ammaleremmo
ammalarsi	Condizionale	Presente	2p	vi ammalereste
ammalarsi	Condizionale	Presente	3p	si ammalerebbero
ammalarsi	Condizionale	Passato	1s	mi sarei ammalato
ammalarsi	Condizionale	Passato	2s	ti saresti ammalato
ammalarsi	Condizionale	Passato	3s	si sarebbe ammalato
ammalarsi	Condizionale	Passato	1p	ci saremmo ammalati
ammalarsi	Condizionale	Passato	2p	vi sareste ammalati
ammalarsi	Condizionale	Passato	3p	si sarebbero ammalati
ammalarsi	Imperativo	Presente	2s	ammalati
ammalarsi	Imperativo	Presente	2p	ammalatevi
ammalarsi	Infinito	Presente	/	ammalarsi
ammalarsi	Infinito	Passato	/	essersi ammalato
ammalarsi	Gerundio	Presente	/	ammalandosi
ammalarsi	Gerundio	Passato	/	essendosi ammalato
attendere	Indicativo	Presente	1s	attendo
attendere	Indicativo	Presente	2s	attendi
attendere	Indicativo	Presente	3s	attende
attendere	Indicativo	Presente	1p	attendiamo
attendere	Indicativo	Presente	2p	attendete
attendere	Indicativo	Presente	3p	attendono
attendere	Indicativo	Passato Prossimo	1s	ho atteso
attendere	Indicativo	Passato Prossimo	2s	hai atteso
attendere	Indicativo	Passato Prossimo	3s	ha atteso
attendere	Indicativo	Passato Prossimo	1p	abbiamo atteso
attendere	Indicativo	Passato Prossimo	2p	avete atteso
attendere	Indicativo	Passato Prossimo	3p	hanno atteso
attendere	Indicativo	Imperfetto	1s	attendevo
attendere	Indicativo	Imperfetto	2s	attendevi
attendere	Indicativo	Imperfetto	3s	attendeva
attendere	Indicativo	Imperfetto	1p	attendevamo
attendere	Indicativo	Imperfetto	2p	attendevate
attendere	Indicativo	Imperfetto	3p	attendevano
attendere	Indicativo	Trapassato Prossimo	1s	avevo atteso
attendere	Indicativo	Trapassato Prossimo	2s	avevi atteso
attendere	Indicativo	Trapassato Prossimo	3s	aveva atteso
attendere	Indicativo	Trapassato Prossimo	1p	avevamo atteso
attendere	Indicativo	Trapassato Prossimo	2p	avevate atteso
attendere	Indicativo	Trapassato Prossimo	3p	avevano atteso
attendere	Indicativo	Passato Remoto	1s	attesi
attendere	Indicativo	Passato Remoto	2s	attendesti
attendere	Indicativo	Passato Remoto	3s	attese
attendere	Indicativo	Passato Remoto	1p	attendemmo
attendere	Indicativo	Passato Remoto	2p	attendeste
attendere	Indicativo	Passato Remoto	3p	attesero
attendere	Indicativo	Futuro Semplice	1s	attenderò
attendere	Indicativo	Futuro Semplice	2s	attenderai
attendere	Indicativo	Futuro Semplice	3s	attenderà
attendere	Indicativo	Futuro Semplice	1p	attenderemo
attendere	Indicativo	Futuro Semplice	2p	attenderete
attendere	Indicativo	Futuro Semplice	3p	attenderanno
attendere	Indicativo	Futuro Anteriore	1s	avrò atteso
attendere	Indicativo	Futuro Anteriore	2s	avrai atteso
attendere	Indicativo	Futuro Anteriore	3s	avrà atteso
attendere	Indicativo	Futuro Anteriore	1p	avremo atteso
attendere	Indicativo	Futuro Anteriore	2p	avrete atteso
attendere	Indicativo	Futuro Anteriore	3p	avranno atteso
attendere	Congiuntivo	Presente	1s	attenda
attendere	Congiuntivo	Presente	2s	attenda
attendere	Congiuntivo	Presente	3s	attenda
attendere	Congiuntivo	Presente	1p	attendiamo
attendere	Congiuntivo	Presente	2p	attendiate
attendere	Congiuntivo	Presente	3p	attendano
attendere	Congiuntivo	Passato	1s	abbia atteso
attendere	Congiuntivo	Passato	2s	abbia atteso
attendere	Congiuntivo	Passato	3s	abbia atteso
attendere	Congiuntivo	Passato	1p	abbiamo atteso
attendere	Congiuntivo	Passato	2p	abbiate atteso
attendere	Congiuntivo	Passato	3p	abbiano atteso
attendere	Congiuntivo	Imperfetto	1s	attendessi
attendere	Congiuntivo	Imperfetto	2s	attendessi
attendere	Congiuntivo	Imperfetto	3s	attendesse
attendere	Congiuntivo	Imperfetto	1p	attendessimo
attendere	Congiuntivo	Imperfetto	2p	attendeste
attendere	Congiuntivo	Imperfetto	3p	attendessero
attendere	Congiuntivo	Trapassato	1s	avessi atteso
attendere	Congiuntivo	Trapassato	2s	avessi atteso
attendere	Congiuntivo	Trapassato	3s	avesse atteso
attendere	Congiuntivo	Trapassato	1p	avessimo atteso
attendere	Congiuntivo	Trapassato	2p	aveste atteso
attendere	Congiuntivo	Trapassato	3p	avessero atteso
attendere	Condizionale	Presente	1s	attenderei
attendere	Condizionale	Presente	2s	attenderesti
attendere	Condizionale	Presente	3s	attenderebbe
attendere	Condizionale	Presente	1p	attenderemmo
attendere	Condizionale	Presente	2p	attendereste
attendere	Condizionale	Presente	3p	attenderebbero
attendere	Condizionale	Passato	1s	avrei atteso
attendere	Condizionale	Passato	2s	avresti atteso
attendere	Condizionale	Passato	3s	avrebbe atteso
attendere	Condizionale	Passato	1p	avremmo atteso
attendere	Condizionale	Passato	2p	avreste atteso
attendere	Condizionale	Passato	3p	avrebbero atteso
attendere	Imperativo	Presente	2s	attendi
attendere	Imperativo	Presente	2p	attendete
attendere	Infinito	Presente	/	attendere
attendere	Infinito	Passato	/	avere atteso
attendere	Gerundio	Presente	/	attendendo
attendere	Gerundio	Passato	/	avendo atteso
bagnare	Indicativo	Presente	1s	bagno
bagnare	Indicativo	Presente	2s	bagni
bagnare	Indicativo	Presente	3s	bagna
bagnare	Indicativo	Presente	1p	bagniamo
bagnare	Indicativo	Presente	2p	bagnate
bagnare	Indicativo	Presente	3p	bagnano
bagnare	Indicativo	Passato Prossimo	1s	ho bagnato
bagnare	Indicativo	Passato Prossimo	2s	hai bagnato
bagnare	Indicativo	Passato Prossimo	3s	ha bagnato
bagnare	Indicativo	Passato Prossimo	1p	abbiamo bagnato
bagnare	Indicativo	Passato Prossimo	2p	avete bagnato
bagnare	Indicativo	Passato Prossimo	3p	hanno bagnato
bagnare	Indicativo	Imperfetto	1s	bagnavo
bagnare	Indicativo	Imperfetto	2s	bagnavi
bagnare	Indicativo	Imperfetto	3s	bagnava
bagnare	Indicativo	Imperfetto	1p	bagnavamo
bagnare	Indicativo	Imperfetto	2p	bagnavate
bagnare	Indicativo	Imperfetto	3p	bagnavano
bagnare	Indicativo	Trapassato Prossimo	1s	avevo bagnato
bagnare	Indicativo	Trapassato Prossimo	2s	avevi bagnato
bagnare	Indicativo	Trapassato Prossimo	3s	aveva bagnato
bagnare	Indicativo	Trapassato Prossimo	1p	avevamo bagnato
bagnare	Indicativo	Trapassato Prossimo	2p	avevate bagnato
bagnare	Indicativo	Trapassato Prossimo	3p	avevano bagnato
bagnare	Indicativo	Passato Remoto	1s	bagnai
bagnare	Indicativo	Passato Remoto	2s	bagnasti
bagnare	Indicativo	Passato Remoto	3s	bagnò
bagnare	Indicativo	Passato Remoto	1p	bagnammo
bagnare	Indicativo	Passato Remoto	2p	bagnaste
bagnare	Indicativo	Passato Remoto	3p	bagnarono
bagnare	Indicativo	Futuro Semplice	1s	bagnerò
bagnare	Indicativo	Futuro Semplice	2s	bagnerai
bagnare	Indicativo	Futuro Semplice	3s	bagnerà
bagnare	Indicativo	Futuro Semplice	1p	bagneremo
bagnare	Indicativo	Futuro Semplice	2p	bagnerete
bagnare	Indicativo	Futuro Semplice	3p	bagneranno
bagnare	Indicativo	Futuro Anteriore	1s	avrò bagnato
bagnare	Indicativo	Futuro Anteriore	2s	avrai bagnato
bagnare	Indicativo	Futuro Anteriore	3s	avrà bagnato
bagnare	Indicativo	Futuro Anteriore	1p	avremo bagnato
bagnare	Indicativo	Futuro Anteriore	2p	avrete bagnato
bagnare	Indicativo	Futuro Anteriore	3p	avranno bagnato
bagnare	Congiuntivo	Presente	1s	bagni
bagnare	Congiuntivo	Presente	2s	bagni
bagnare	Congiuntivo	Presente	3s	bagni
bagnare	Congiuntivo	Presente	1p	bagniamo
bagnare	Congiuntivo	Presente	2p	bagniate
bagnare	Congiuntivo	Presente	3p	bagnino
bagnare	Congiuntivo	Passato	1s	abbia bagnato
bagnare	Congiuntivo	Passato	2s	abbia bagnato
bagnare	Congiuntivo	Passato	3s	abbia bagnato
bagnare	Congiuntivo	Passato	1p	abbiamo bagnato
bagnare	Congiuntivo	Passato	2p	abbiate bagnato
