guerra	Feminin	guerre
ideologia	Feminin	ideologie
immagine	Feminin	immagini
immobile	Maskulin	immobili
importanza	Feminin	importanze
impresa	Feminin	imprese
impressione	Feminin	impressioni
infanzia	Feminin	infanzie
inquilina	Feminin	inquiline
inquilino	Maskulin	inquilini
inquinamento	Maskulin	inquinamenti
intenzione	Feminin	intenzioni
interesse	Maskulin	interessi
interno	Maskulin	interni
intervista	Feminin	interviste
iscrizione	Feminin	iscrizioni
lato	Maskulin	lati
legge	Feminin	leggi
libertà	Feminin	libertà
maiuscola	Feminin	maiuscole
manager	Maskulin,Feminin	manager
mancanza	Feminin	mancanze
maniera	Feminin	maniere
maternità	Feminin	maternità
maturità	Feminin	/
mente	Feminin	menti
merce	Feminin	merci
messa	Feminin	messe
metodo	Maskulin	metodi
mezzo	Maskulin	mezzi
militare	Maskulin	militari
millimetro	Maskulin	millimetri
ministro	Maskulin	ministri
minuscola	Feminin	minuscole
miseria	Feminin	miserie
mittente	Maskulin,Feminin	mittenti
movimento	Maskulin	movimenti
multa	Feminin	multe
municipio	Maskulin	municipi
muro	Maskulin	muri(M),mura(F)
mutuo	Maskulin	mutui
nemico	Maskulin	nemici
omicidio	Maskulin	omicidi
onestà	Feminin	/
opportunità	Feminin	opportunità
organizzazione	Feminin	organizzazioni
pace	Feminin	paci
paesaggio	Maskulin	paesaggi
paga	Feminin	paghe
pagamento	Maskulin	pagamenti
Papa	Maskulin	Papi
parentesi	Feminin	parentesi
parlamento	Maskulin	parlamenti
partito	Maskulin	partiti
patto	Maskulin	patti
pena	Feminin	pene
personaggio	Maskulin	personaggi
personale	Maskulin	personali
personalità	Feminin	personalità
pietà	Feminin	/
pistola	Feminin	pistole
politica	Feminin	politiche
polizza	Feminin	polizze
povertà	Feminin	/
precedenza	Feminin	precedenze
preoccupazione	Feminin	preoccupazioni
preposizione	Feminin	preposizioni
presentazione	Feminin	presentazioni
presenza	Feminin	presenze
presidente	Maskulin,Feminin	presidenti
prestito	Maskulin	prestiti
prete	Maskulin	preti
prigione	Feminin	prigioni
principale	Maskulin	principali
probabilità	Feminin	probabilità
processo	Maskulin	processi
progetto	Maskulin	progetti
proposito	Maskulin	propositi
Provincia	Feminin	Province
puzza	Feminin	puzze
qualità	Feminin	qualità
questione	Feminin	questioni
quintale	Maskulin	quintali
rapina	Feminin	rapine
rapporto	Maskulin	rapporti
rata	Feminin	rate
realtà	Feminin	realtà
