livello	Maskulin	livelli
luce	Feminin	luci
luna	Feminin	lune
luogo	Maskulin	luoghi
maiale	Maskulin	maiali
mancia	Feminin	mance
manica	Feminin	maniche
mano	Maskulin	mani
matematica	Feminin	matematiche
materia	Feminin	materie
matrimonio	Maskulin	matrimoni
meccanico	Maskulin	meccanici
medico	Maskulin	medici
mela	Feminin	mele
mensa	Feminin	mense
merenda	Feminin	merende
messaggio	Maskulin	messaggi
metro	Maskulin	metri
metro	Feminin	metro
metropolitana	Feminin	metropolitane
minestra	Feminin	minestre
mobile	Maskulin	mobili
moda	Feminin	mode
mondo	Maskulin	mondi
monumento	Maskulin	monumenti
mostra	Feminin	mostre
motorino	Maskulin	motorini
mucca	Feminin	mucche
muro	Maskulin	muri
naso	Maskulin	nasi
natura	Feminin	nature
nave	Feminin	navi
nebbia	Feminin	nebbie
neve	Feminin	nevi
nipote	Maskulin,Feminin	nipoti
nord	Maskulin	/
nostalgia	Feminin	nostalgie
nuora	Feminin	nuore
nuoto	Maskulin	nuoti
nuvola	Feminin	nuvole
occhio	Maskulin	occhi
odore	Maskulin	odori
oggetto	Maskulin	oggetti
operaia	Feminin	operaie
operaio	Maskulin	operai
orario	Maskulin	orari
orecchio	Maskulin	orecchie(F)
oro	Maskulin	ori
ospite	Maskulin,Feminin	ospiti
ovest	Maskulin	/
padella	Feminin	padelle
padrona	Feminin	padrone
padrone	Maskulin	padroni
pagina	Feminin	pagine
paio	Maskulin	paia(F)
palazzo	Maskulin	palazzi
palestra	Feminin	palestre
palla	Feminin	palle
pallacanestro	Maskulin	/	
panino	Maskulin	panini
parente	Maskulin	parenti
parete	Feminin	pareti
parte	Feminin	parti
partenza	Feminin	partenze
partita	Feminin	partite
passato	Maskulin	passati
passeggiata	Feminin	passeggiate
pasto	Maskulin	pasti
patata	Feminin	patate
patente	Feminin	patenti
paura	Feminin	paure
pausa	Feminin	pause
pavimento	Maskulin	pavimenti
peccato	Maskulin	peccati
pelle	Feminin	pelli
pensione	Feminin	pensioni
pentola	Feminin	pentole
pera	Feminin	pere
periferia	Feminin	periferie
persona	Feminin	persone
pettine	Maskulin	pettini
pezzo	Maskulin	pezzi
piede	Maskulin	piedi
pioggia	Feminin	piogge
pipa	Feminin	pipe
piscina	Feminin	piscine
pisello	Maskulin	piselli
pollo	Maskulin	polli
poltrona	Feminin	poltrone
ponte	Maskulin	ponti
posacenere	Maskulin	posacenere
posata	Feminin	posate
prato	Maskulin	prati
primo	Maskulin	primi
problema	Feminin	problemi(M)
profumo	Maskulin	profumi
programma	Feminin	programmi(M)
prosciutto	Maskulin	prosciutti
punto	Maskulin	punti
raffreddore	Maskulin	raffreddori
ragione	Feminin	ragioni
regalo	Maskulin	regali
resto	Maskulin	resti
riscaldamento	Maskulin	riscaldamenti
ritardo	Maskulin	ritardi
roulotte	Feminin	roulotte
rumore	Maskulin	rumori
sala	Feminin	sale
salame	Maskulin	salami
saldo	Maskulin	saldi
salotto	Maskulin	salotti
salsa	Feminin	salse
salute	Feminin	saluti
sandalo	Maskulin	sandali
sapone	Maskulin	saponi
sbaglio	Maskulin	sbagli
scala	Feminin	scale
sci	Maskulin	sci
scienza	Feminin	scienze
scontrino	Maskulin	scontrini
scrivania	Feminin	scrivanie
segretaria	Feminin	segretarie
segretario	Maskulin	segretari
semaforo	Maskulin	semafori
seta	Feminin	sete
shampoo	Maskulin	shampoo
sigaro	Maskulin	sigari
silenzio	Maskulin	silenzi
soccorso	Maskulin	soccorsi
soffitto	Maskulin	soffitti
sorpresa	Feminin	sorprese
spazzolino	Maskulin	spazzolini
specchio	Maskulin	specchi
spettacolo	Maskulin	spettacoli
spuntino	Maskulin	spuntini
squadra	Feminin	squadre
stadio	Maskulin	stadi
stanza	Feminin	stanze
stella	Feminin	stelle
stiro	Maskulin	/
stivale	Maskulin	stivali
storia	Feminin	storie
studio	Maskulin	studi
sud	Maskulin	/
suocera	Feminin	suocere
suocero	Maskulin	suoceri
tabaccaio	Maskulin	tabaccai
tappeto	Maskulin	tappeti
tasca	Feminin	tasche
tazza	Feminin	tazze
tecnico	Maskulin	tecnici
telefonata	Feminin	telefonate
temperatura	Feminin	temperature
tempo	Maskulin	tempi
temporale	Maskulin	temporali
tenda	Feminin	tende
tennis	Maskulin	/
terra	Feminin	terre
terrazza	Feminin	terrazze
testa	Feminin	teste
tetto	Maskulin	tetti
torta	Feminin	torte
tortellino	Maskulin	tortellini
tosse	Feminin	tossi
tovaglia	Feminin	tovaglie
tovagliolo	Maskulin	tovaglioli
traffico	Maskulin	traffici
tuono	Maskulin	tuoni
uccello	Maskulin	uccelli
uscita	Feminin	uscite
vasca	Feminin	vasche
vaso	Maskulin	vasi
vento	Maskulin	venti
verbo	Maskulin	verbi
vetrina	Feminin	vetrine
vetro	Maskulin	vetri
virgola	Feminin	virgole
voce	Feminin	voci
voglia	Feminin	voglie
volta	Feminin	volte
water	Maskulin	water
zia	Feminin	zie
zio	Maskulin	zii
