ricetta	Feminin	ricette
ricordo	Maskulin	ricordi
risultato	Maskulin	risultati
rivista	Feminin	riviste
rock	Maskulin	/
romanzo	Maskulin	romanzi
ruota	Feminin	ruote
sacco	Maskulin	sacchi
salita	Feminin	salite
sapore	Maskulin	sapori
scaffale	Maskulin	scaffali
schiera	Feminin	schiere
schifo	Maskulin	/
sciopero	Maskulin	scioperi
sciroppo	Maskulin	sciroppi
sconto	Maskulin	sconti
scrittore	Maskulin	scrittori
scrittrice	Feminin	scrittrici
scultore	Maskulin	scultori
scultrice	Feminin	scultrici
scultura	Feminin	sculture
secolo	Maskulin	secoli
