1582	scultrice	Substantiv	B1
1583	scultura	Substantiv	B1
1584	sdraiare	Verb	B1
1585	sdraiarsi	Verb	B1
1586	secco	Adjektiv	B1
1587	secolo	Substantiv	B1
1588	seguente	Adjektiv	B1
1589	semplice	Adjektiv	B1
1590	sennò	Konjunktion	B1
1591	serata	Substantiv	B1
1592	sereno	Adjektiv	B1
1593	servire	Verb	B1
1594	settimanale	Substantiv	B1
1595	sfortuna	Substantiv	B1
1596	sia	Konjunktion	B1
1597	siccome	Konjunktion	B1
1598	sicuramente	Adverb	B1
1599	sito	Substantiv	B1
1600	situazione	Substantiv	B1
1601	smettere	Verb	B1
1602	sms	Substantiv	B1
1603	socievole	Adjektiv	B1
1604	soggetto	Substantiv	B1
1605	sognare	Verb	B1
1606	sogno	Substantiv	B1
1607	solido	Adjektiv	B1
1608	soltanto	Adverb	B1
1609	soprattutto	Adverb	B1
1610	sottile	Adjektiv	B1
1611	spaventare	Verb	B1
1612	spaventoso	Adjektiv	B1
1613	speciale	Adjektiv	B1
1614	specialmente	Adverb	B1
1615	spesso	Adjektiv	B1
1616	spettabile	Adjektiv	B1
1617	spicchio	Substantiv	B1
1618	spostare	Verb	B1
1619	stage	Substantiv	B1
1620	stampare	Verb	B1
1621	stendere	Verb	B1
1622	stendersi	Verb	B1
1623	stomaco	Substantiv	B1
1624	stress	Substantiv	B1
1625	stressare	Verb	B1
1626	successo	Substantiv	B1
1627	superare	Verb	B1
1628	svolgere	Verb	B1
1629	talk-show	Substantiv	B1
1630	tanto	Pronomen	B1
1631	telefilm	Substantiv	B1
1632	telegiornale	Substantiv	B1
1633	tenero	Adjektiv	B1
1634	terminare	Verb	B1
1635	termometro	Substantiv	B1
1636	termosifone	Substantiv	B1
1637	terribile	Adjektiv	B1
1638	tigre	Substantiv	B1
1639	tipo	Substantiv	B1
1640	titolo	Substantiv	B1
1641	tombola	Substantiv	B1
1642	torre	Substantiv	B1
1643	tostapane	Substantiv	B1
1644	totale	Substantiv	B1
1645	tradurre	Verb	B1
1646	tragedia	Substantiv	B1
1647	tramonto	Substantiv	B1
1648	trasferirsi	Verb	B1
1649	traslocare	Verb	B1
1650	trasloco	Substantiv	B1
1651	trasmissione	Substantiv	B1
1652	trasparente	Adjektiv	B1
1653	trasportare	Verb	B1
1654	trovarsi	Verb	B1
1655	tuttavia	Konjunktion	B1
1656	ubriacarsi	Verb	B1
1657	ubriaco	Adjektiv	B1
1658	ulteriore	Adjektiv	B1
1659	umido	Adjektiv	B1
1660	umore	Substantiv	B1
1661	unico	Adjektiv	B1
1662	utilizzare	Verb	B1
1663	vaglia	Substantiv	B1
1664	vagone	Substantiv	B1
1665	variabile	Adjektiv	B1
1666	velocemente	Adverb	B1
1667	versare	Verb	B1
1668	verso	Präposition	B1
1669	via	Adverb	B1
1670	vietare	Verb	B1
1671	vigile	Substantiv	B1
1672	vigilessa	Substantiv	B1
1673	villa	Substantiv	B1
1674	villaggio	Substantiv	B1
1675	vincere	Verb	B1
1676	vita	Substantiv	B1
1677	vivo	Adjektiv	B1
1678	volentieri	Adverb	B1
