polizia	Substantiv	A1
pomeriggio	Substantiv	A1
pomodoro	Substantiv	A1
porta	Substantiv	A1
portare	Verb	A1
posta	Substantiv	A1
posto	Substantiv	A1
potere	Verb	A1
pranzare	Verb	A1
pranzo	Substantiv	A1
prego	Interjektion	A1
prendere	Verb	A1
prenotare	Verb	A1
presto	Adverb	A1
prezzo	Substantiv	A1
primavera	Substantiv	A1
professore	Substantiv	A1
professoressa	Substantiv	A1
pulire	Verb	A1
qua	Adverb	A1
quaderno	Substantiv	A1
quadro	Substantiv	A1
quale	Pronomen	A1
quando	Adverb	A1
quanto	Adjektiv	A1
quanto	Pronomen	A1
quanto	Adverb	A1
quarto	Substantiv	A1
quasi	Adverb	A1
quello	Adjektiv	A1
quello	Pronomen	A1
questo	Adjektiv	A1
questo	Pronomen	A1
qui	Adverb	A1
radio	Substantiv	A1
ragazza	Substantiv	A1
ragazzo	Substantiv	A1
ricco	Adjektiv	A1
ripetere	Verb	A1
riso	Substantiv	A1
rispondere	Verb	A1
risposta	Substantiv	A1
ristorante	Substantiv	A1
ritornare	Verb	A1
rosso	Adjektiv	A1
sabato	Substantiv	A1
sale	Substantiv	A1
salute	Interjektion	A1
saluto	Substantiv	A1
sapere	Verb	A1
scarpa	Substantiv	A1
scrivere	Verb	A1
scuola	Substantiv	A1
scusare	Verb	A1
secondo	Substantiv	A1
sedia	Substantiv	A1
segreteria	Substantiv	A1
sempre	Adverb	A1
senza	Präposition	A1
sera	Substantiv	A1
sete	Substantiv	A1
settembre	Substantiv	A1
settimana	Substantiv	A1
si	Pronomen	A1
sì	Adverb	A1
sigaretta	Substantiv	A1
significare	Verb	A1
signora	Substantiv	A1
signore	Substantiv	A1
simpatico	Adjektiv	A1
singolo	Adjektiv	A1
sinistra	Substantiv	A1
soggiorno	Substantiv	A1
soldo	Substantiv	A1
sole	Substantiv	A1
sonno	Substantiv	A1
sopra	Adverb	A1
sorella	Substantiv	A1
sotto	Adverb	A1
spaghetto	Substantiv	A1
spedire	Verb	A1
spesa	Substantiv	A1
spesso	Adverb	A1
spiaggia	Substantiv	A1
sporco	Adjektiv	A1
sport	Substantiv	A1
sposare	Verb	A1
stanco	Adjektiv	A1
stare	Verb	A1
stazione	Substantiv	A1
stop	Substantiv	A1
strada	Substantiv	A1
straniero	Adjektiv	A1
stretto	Adjektiv	A1
studente	Substantiv	A1
studentessa	Substantiv	A1
studiare	Verb	A1
su	Adverb	A1
suonare	Verb	A1
supermercato	Substantiv	A1
svegliarsi	Verb	A1
tanto	Adjektiv	A1
tanto	Adverb	A1
tardi	Adverb	A1
tavolo	Substantiv	A1
taxi	Substantiv	A1
te	Pronomen	A1
tè	Substantiv	A1
teatro	Substantiv	A1
telefonare	Verb	A1
telefono	Substantiv	A1
televisione	Substantiv	A1
ti	Pronomen	A1
tornare	Verb	A1
treno	Substantiv	A1
triste	Adjektiv	A1
troppo	Adjektiv	A1
troppo	Adverb	A1
trovare	Verb	A1
tu	Pronomen	A1
tuo	Adjektiv	A1
turista	Substantiv	A1
tutto	Adjektiv	A1
tv	Substantiv	A1
ufficio	Substantiv	A1
un	Artikel	A1
una	Artikel	A1
uno	Artikel	A1
università	Substantiv	A1
uomo	Substantiv	A1
uovo	Substantiv	A1
uscire	Verb	A1
vacanza	Substantiv	A1
valigia	Substantiv	A1
vecchio	Adjektiv	A1
vedersi	Verb	A1
venerdì	Substantiv	A1
venire	Verb	A1
verde	Adjektiv	A1
verdura	Substantiv	A1
vero	Adjektiv	A1
vestito	Substantiv	A1
via	Substantiv	A1
viaggiare	Verb	A1
viaggio	Substantiv	A1
vicino	Adverb	A1
vino	Substantiv	A1
visitare	Verb	A1
visto	Substantiv	A1
vivere	Verb	A1
voi	Pronomen	A1
volere	Verb	A1
zaino	Substantiv	A1
zucchero	Substantiv	A1
