abitare	Indicativo	Futuro Anteriore	3s	avrà abitato
abitare	Indicativo	Futuro Anteriore	1p	avremo abitato
abitare	Indicativo	Futuro Anteriore	2p	avrete abitato
abitare	Indicativo	Futuro Anteriore	3p	avranno abitato
abitare	Congiuntivo	Presente	1s	abiti
abitare	Congiuntivo	Presente	2s	abiti
abitare	Congiuntivo	Presente	3s	abiti
abitare	Congiuntivo	Presente	1p	abitiamo
abitare	Congiuntivo	Presente	2p	abitiate
abitare	Congiuntivo	Presente	3p	abitino
abitare	Congiuntivo	Passato	1s	abbia abitato
abitare	Congiuntivo	Passato	2s	abbia abitato
abitare	Congiuntivo	Passato	3s	abbia abitato
abitare	Congiuntivo	Passato	1p	abbiamo abitato
abitare	Congiuntivo	Passato	2p	abbiate abitato
abitare	Congiuntivo	Passato	3p	abbiano abitato
abitare	Congiuntivo	Imperfetto	1s	abitassi
abitare	Congiuntivo	Imperfetto	2s	abitassi
abitare	Congiuntivo	Imperfetto	3s	abitasse
abitare	Congiuntivo	Imperfetto	1p	abitassimo
abitare	Congiuntivo	Imperfetto	2p	abitaste
abitare	Congiuntivo	Imperfetto	3p	abitassero
abitare	Congiuntivo	Trapassato	1s	avessi abitato
abitare	Congiuntivo	Trapassato	2s	avessi abitato
abitare	Congiuntivo	Trapassato	3s	avesse abitato
abitare	Congiuntivo	Trapassato	1p	avessimo abitato
abitare	Congiuntivo	Trapassato	2p	aveste abitato
abitare	Congiuntivo	Trapassato	3p	avessero abitato
abitare	Condizionale	Presente	1s	abiterei
abitare	Condizionale	Presente	2s	abiteresti
abitare	Condizionale	Presente	3s	abiterebbe
abitare	Condizionale	Presente	1p	abiteremmo
abitare	Condizionale	Presente	2p	abitereste
abitare	Condizionale	Presente	3p	abiterebbero
abitare	Condizionale	Passato	1s	avrei abitato
abitare	Condizionale	Passato	2s	avresti abitato
abitare	Condizionale	Passato	3s	avrebbe abitato
abitare	Condizionale	Passato	1p	avremmo abitato
abitare	Condizionale	Passato	2p	avreste abitato
abitare	Condizionale	Passato	3p	avrebbero abitato
abitare	Imperativo	Presente	2s	abita
abitare	Imperativo	Presente	2p	abitate
abitare	Infinito	Presente	/	abitare
abitare	Infinito	Passato	/	avere abitato
abitare	Gerundio	Presente	/	abitando
abitare	Gerundio	Passato	/	avendo abitato
amare	Indicativo	Presente	1s	amo
amare	Indicativo	Presente	2s	ami
amare	Indicativo	Presente	3s	ama
amare	Indicativo	Presente	1p	amiamo
amare	Indicativo	Presente	2p	amate
amare	Indicativo	Presente	3p	amano
amare	Indicativo	Passato Prossimo	1s	ho amato
amare	Indicativo	Passato Prossimo	2s	hai amato
amare	Indicativo	Passato Prossimo	3s	ha amato
amare	Indicativo	Passato Prossimo	1p	abbiamo amato
amare	Indicativo	Passato Prossimo	2p	avete amato
amare	Indicativo	Passato Prossimo	3p	hanno amato
amare	Indicativo	Imperfetto	1s	amavo
amare	Indicativo	Imperfetto	2s	amavi
amare	Indicativo	Imperfetto	3s	amava
amare	Indicativo	Imperfetto	1p	amavamo
amare	Indicativo	Imperfetto	2p	amavate
amare	Indicativo	Imperfetto	3p	amavano
amare	Indicativo	Trapassato Prossimo	1s	avevo amato
amare	Indicativo	Trapassato Prossimo	2s	avevi amato
amare	Indicativo	Trapassato Prossimo	3s	aveva amato
amare	Indicativo	Trapassato Prossimo	1p	avevamo amato
amare	Indicativo	Trapassato Prossimo	2p	avevate amato
amare	Indicativo	Trapassato Prossimo	3p	avevano amato
amare	Indicativo	Passato Remoto	1s	amai
amare	Indicativo	Passato Remoto	2s	amasti
amare	Indicativo	Passato Remoto	3s	amò
amare	Indicativo	Passato Remoto	1p	amammo
amare	Indicativo	Passato Remoto	2p	amaste
amare	Indicativo	Passato Remoto	3p	amarono
amare	Indicativo	Futuro Semplice	1s	amerò
amare	Indicativo	Futuro Semplice	2s	amerai
amare	Indicativo	Futuro Semplice	3s	amerà
amare	Indicativo	Futuro Semplice	1p	ameremo
amare	Indicativo	Futuro Semplice	5s	amerete
amare	Indicativo	Futuro Semplice	6s	ameranno
amare	Indicativo	Futuro Anteriore	1s	avrò amato
amare	Indicativo	Futuro Anteriore	2s	avrai amato
amare	Indicativo	Futuro Anteriore	3s	avrà amato
amare	Indicativo	Futuro Anteriore	1p	avremo amato
amare	Indicativo	Futuro Anteriore	2p	avrete amato
amare	Indicativo	Futuro Anteriore	3p	avranno amato
amare	Congiuntivo	Presente	1s	ami
amare	Congiuntivo	Presente	2s	ami
amare	Congiuntivo	Presente	3s	ami
amare	Congiuntivo	Presente	1p	amiamo
amare	Congiuntivo	Presente	2p	amiate
amare	Congiuntivo	Presente	3p	amino
amare	Congiuntivo	Passato	1s	abbia amato
amare	Congiuntivo	Passato	2s	abbia amato
amare	Congiuntivo	Passato	3s	abbia amato
amare	Congiuntivo	Passato	1p	abbiamo amato
amare	Congiuntivo	Passato	2p	abbiate amato
amare	Congiuntivo	Passato	3p	abbiano amato
amare	Congiuntivo	Imperfetto	1s	amassi
amare	Congiuntivo	Imperfetto	2s	amassi
amare	Congiuntivo	Imperfetto	3s	amasse
amare	Congiuntivo	Imperfetto	1p	amassimo
amare	Congiuntivo	Imperfetto	2p	amaste
amare	Congiuntivo	Imperfetto	3p	amassero
amare	Congiuntivo	Trapassato	1s	avessi amato
amare	Congiuntivo	Trapassato	2s	avessi amato
amare	Congiuntivo	Trapassato	3s	avesse amato
amare	Congiuntivo	Trapassato	1p	avessimo amato
amare	Congiuntivo	Trapassato	2p	aveste amato
amare	Congiuntivo	Trapassato	3p	avessero amato
amare	Condizionale	Presente	1s	amerei
amare	Condizionale	Presente	2s	ameresti
amare	Condizionale	Presente	3s	amerebbe
amare	Condizionale	Presente	1p	ameremmo
amare	Condizionale	Presente	2p	amereste
amare	Condizionale	Presente	3p	amerebbero
amare	Condizionale	Passato	1s	avrei amato
amare	Condizionale	Passato	2s	avresti amato
amare	Condizionale	Passato	3s	avrebbe amato
amare	Condizionale	Passato	1p	avremmo amato
amare	Condizionale	Passato	2p	avreste amato
amare	Condizionale	Passato	3p	avrebbero amato
amare	Imperativo	Presente	2s	ama
amare	Imperativo	Presente	2p	amate
amare	Infinito	Presente	/	amare
amare	Infinito	Passato	/	avere amato
amare	Gerundio	Presente	/	amando
amare	Gerundio	Passato	/	avendo amato
andare	Indicativo	Presente	1s	vado
andare	Indicativo	Presente	2s	vai
andare	Indicativo	Presente	3s	vaa
andare	Indicativo	Presente	1p	andiamo
andare	Indicativo	Presente	2p	andate
andare	Indicativo	Presente	3p	vanno
andare	Indicativo	Passato Prossimo	1s	sono andato
andare	Indicativo	Passato Prossimo	2s	sei andato
andare	Indicativo	Passato Prossimo	3s	è andato
andare	Indicativo	Passato Prossimo	1p	siamo andati
andare	Indicativo	Passato Prossimo	2p	siete andati
andare	Indicativo	Passato Prossimo	3p	sono andati
andare	Indicativo	Imperfetto	1s	andavo
andare	Indicativo	Imperfetto	2s	andavi
andare	Indicativo	Imperfetto	3s	andava
andare	Indicativo	Imperfetto	1p	andavamo
andare	Indicativo	Imperfetto	2p	andavate
andare	Indicativo	Imperfetto	3p	andavano
andare	Indicativo	Trapassato Prossimo	1s	ero andato
andare	Indicativo	Trapassato Prossimo	2s	eri andato
andare	Indicativo	Trapassato Prossimo	3s	era andato
andare	Indicativo	Trapassato Prossimo	1p	eravamo andato
andare	Indicativo	Trapassato Prossimo	2p	eravate andato
andare	Indicativo	Trapassato Prossimo	3p	erano andato
andare	Indicativo	Passato Remoto	1s	andai
andare	Indicativo	Passato Remoto	2s	andasti
andare	Indicativo	Passato Remoto	3s	andò
andare	Indicativo	Passato Remoto	1p	andammo
andare	Indicativo	Passato Remoto	2p	andaste
andare	Indicativo	Passato Remoto	3p	andarono
andare	Indicativo	Futuro Semplice	1s	andrò
andare	Indicativo	Futuro Semplice	2s	andrai
andare	Indicativo	Futuro Semplice	3s	andrà
andare	Indicativo	Futuro Semplice	1p	andremo
andare	Indicativo	Futuro Semplice	5s	andrete
andare	Indicativo	Futuro Semplice	6s	andranno
andare	Indicativo	Futuro Anteriore	1s	sarò andato
andare	Indicativo	Futuro Anteriore	2s	sarai andato
andare	Indicativo	Futuro Anteriore	3s	sarà andato
andare	Indicativo	Futuro Anteriore	1p	saremo andato
andare	Indicativo	Futuro Anteriore	2p	sarete andato
andare	Indicativo	Futuro Anteriore	3p	saranno andato
andare	Congiuntivo	Presente	1s	vada
andare	Congiuntivo	Presente	2s	vada
andare	Congiuntivo	Presente	3s	vada
andare	Congiuntivo	Presente	1p	andiamo
andare	Congiuntivo	Presente	2p	andiate
andare	Congiuntivo	Presente	3p	vadano
andare	Congiuntivo	Passato	1s	sia andato
andare	Congiuntivo	Passato	2s	sia andato
andare	Congiuntivo	Passato	3s	sia andato
andare	Congiuntivo	Passato	1p	siamo andati
andare	Congiuntivo	Passato	2p	siate andati
andare	Congiuntivo	Passato	3p	siate andati
andare	Congiuntivo	Imperfetto	1s	andassi
andare	Congiuntivo	Imperfetto	2s	andassi
andare	Congiuntivo	Imperfetto	3s	andasse
andare	Congiuntivo	Imperfetto	1p	andassimo
andare	Congiuntivo	Imperfetto	2p	andaste
andare	Congiuntivo	Imperfetto	3p	andassero
andare	Congiuntivo	Trapassato	1s	fossi andato
andare	Congiuntivo	Trapassato	2s	fossi andato
andare	Congiuntivo	Trapassato	3s	fosse andato
andare	Congiuntivo	Trapassato	1p	fossimo andati
andare	Congiuntivo	Trapassato	2p	foste andati
andare	Congiuntivo	Trapassato	3p	fossero andati
andare	Condizionale	Presente	1s	andrei
andare	Condizionale	Presente	2s	andresti
andare	Condizionale	Presente	3s	andrebbe
andare	Condizionale	Presente	1p	andremmo
andare	Condizionale	Presente	2p	andreste
andare	Condizionale	Presente	3p	andrebbero
andare	Condizionale	Passato	1s	sarei andato
andare	Condizionale	Passato	2s	saresti andato
andare	Condizionale	Passato	3s	sarebbe andato
andare	Condizionale	Passato	1p	saremmo andati
andare	Condizionale	Passato	2p	sareste andati
andare	Condizionale	Passato	3p	sarebbero andati
andare	Imperativo	Presente	2s	va'
andare	Imperativo	Presente	2p	andate
andare	Infinito	Presente	/	andare
andare	Infinito	Passato	/	essere andato
andare	Gerundio	Presente	/	andando
andare	Gerundio	Passato	/	essendo andato
aprire	Indicativo	Presente	1s	apro
aprire	Indicativo	Presente	2s	apri
aprire	Indicativo	Presente	3s	apre
aprire	Indicativo	Presente	1p	apriamo
aprire	Indicativo	Presente	2p	aprite
aprire	Indicativo	Presente	3p	aprono
aprire	Indicativo	Passato Prossimo	1s	ho aperto
aprire	Indicativo	Passato Prossimo	2s	hai aperto
aprire	Indicativo	Passato Prossimo	3s	ha aperto
aprire	Indicativo	Passato Prossimo	1p	abbiamo aperto
aprire	Indicativo	Passato Prossimo	2p	avete aperto
aprire	Indicativo	Passato Prossimo	3p	hanno aperto
aprire	Indicativo	Imperfetto	1s	aprivo
aprire	Indicativo	Imperfetto	2s	aprivi
aprire	Indicativo	Imperfetto	3s	apriva
aprire	Indicativo	Imperfetto	1p	aprivamo
aprire	Indicativo	Imperfetto	2p	aprivate
aprire	Indicativo	Imperfetto	3p	aprivano
aprire	Indicativo	Trapassato Prossimo	1s	avevo aperto
aprire	Indicativo	Trapassato Prossimo	2s	avevi aperto
aprire	Indicativo	Trapassato Prossimo	3s	aveva aperto
aprire	Indicativo	Trapassato Prossimo	1p	avevamo aperto
aprire	Indicativo	Trapassato Prossimo	2p	avevate aperto
aprire	Indicativo	Trapassato Prossimo	3p	avevano aperto
aprire	Indicativo	Passato Remoto	1s	aprii
aprire	Indicativo	Passato Remoto	2s	apristi
aprire	Indicativo	Passato Remoto	3s	aprì
aprire	Indicativo	Passato Remoto	1p	aprimmo
aprire	Indicativo	Passato Remoto	2p	apriste
aprire	Indicativo	Passato Remoto	3p	aprirono
aprire	Indicativo	Futuro Semplice	1s	aprirò
aprire	Indicativo	Futuro Semplice	2s	aprirai
aprire	Indicativo	Futuro Semplice	3s	aprirà
aprire	Indicativo	Futuro Semplice	1p	apriremo
aprire	Indicativo	Futuro Semplice	5s	aprirete
aprire	Indicativo	Futuro Semplice	6s	apriranno
aprire	Indicativo	Futuro Anteriore	1s	avrò aperto
aprire	Indicativo	Futuro Anteriore	2s	avrai aperto
aprire	Indicativo	Futuro Anteriore	3s	avrà aperto
aprire	Indicativo	Futuro Anteriore	1p	avremo aperto
aprire	Indicativo	Futuro Anteriore	2p	avrete aperto
aprire	Indicativo	Futuro Anteriore	3p	avranno aperto
aprire	Congiuntivo	Presente	1s	apra
aprire	Congiuntivo	Presente	2s	apra
aprire	Congiuntivo	Presente	3s	apra
aprire	Congiuntivo	Presente	1p	apriamo
aprire	Congiuntivo	Presente	2p	apriate
aprire	Congiuntivo	Presente	3p	aprano
aprire	Congiuntivo	Passato	1s	abbia aperto
aprire	Congiuntivo	Passato	2s	abbia aperto
aprire	Congiuntivo	Passato	3s	abbia aperto
aprire	Congiuntivo	Passato	1p	abbiamo aperto
aprire	Congiuntivo	Passato	2p	abbiate aperto
aprire	Congiuntivo	Passato	3p	abbiano aperto
aprire	Congiuntivo	Imperfetto	1s	aprissi
aprire	Congiuntivo	Imperfetto	2s	aprissi
aprire	Congiuntivo	Imperfetto	3s	aprisse
aprire	Congiuntivo	Imperfetto	1p	aprissimo
aprire	Congiuntivo	Imperfetto	2p	apriste
aprire	Congiuntivo	Imperfetto	3p	aprissero
aprire	Congiuntivo	Trapassato	1s	avessi aperto
aprire	Congiuntivo	Trapassato	2s	avessi aperto
aprire	Congiuntivo	Trapassato	3s	avesse aperto
aprire	Congiuntivo	Trapassato	1p	avessimo aperto
aprire	Congiuntivo	Trapassato	2p	aveste aperto
aprire	Congiuntivo	Trapassato	3p	avessero aperto
aprire	Condizionale	Presente	1s	aprirei
aprire	Condizionale	Presente	2s	apriresti
aprire	Condizionale	Presente	3s	aprirebbe
aprire	Condizionale	Presente	1p	apriremmo
aprire	Condizionale	Presente	2p	aprireste
aprire	Condizionale	Presente	3p	aprirebbero
aprire	Condizionale	Passato	1s	avrei aperto
aprire	Condizionale	Passato	2s	avresti aperto
aprire	Condizionale	Passato	3s	avrebbe aperto
aprire	Condizionale	Passato	1p	avremmo aperto
aprire	Condizionale	Passato	2p	avreste aperto
aprire	Condizionale	Passato	3p	avrebbero aperto
aprire	Imperativo	Presente	2s	apri
aprire	Imperativo	Presente	2p	aprite
aprire	Infinito	Presente	/	aprire
aprire	Infinito	Passato	/	avere aperto
aprire	Gerundio	Presente	/	aprendo
aprire	Gerundio	Passato	/	avendo aperto
arrivare	Indicativo	Presente	1s	arrivo
arrivare	Indicativo	Presente	2s	arrivi
arrivare	Indicativo	Presente	3s	arriva
arrivare	Indicativo	Presente	1p	arriviamo
arrivare	Indicativo	Presente	2p	arrivate
arrivare	Indicativo	Presente	3p	arrivano
arrivare	Indicativo	Passato Prossimo	1s	sono arrivato
arrivare	Indicativo	Passato Prossimo	2s	sei arrivato
arrivare	Indicativo	Passato Prossimo	3s	è arrivato
arrivare	Indicativo	Passato Prossimo	1p	siamo arrivati
arrivare	Indicativo	Passato Prossimo	2p	siete arrivati
arrivare	Indicativo	Passato Prossimo	3p	sono arrivati
arrivare	Indicativo	Imperfetto	1s	arrivavo
arrivare	Indicativo	Imperfetto	2s	arrivavi
arrivare	Indicativo	Imperfetto	3s	arrivava
arrivare	Indicativo	Imperfetto	1p	arrivavamo
arrivare	Indicativo	Imperfetto	2p	arrivavate
arrivare	Indicativo	Imperfetto	3p	arrivavano
arrivare	Indicativo	Trapassato Prossimo	1s	ero arrivato
arrivare	Indicativo	Trapassato Prossimo	2s	eri arrivato
arrivare	Indicativo	Trapassato Prossimo	3s	era arrivato
arrivare	Indicativo	Trapassato Prossimo	1p	eravamo arrivati
arrivare	Indicativo	Trapassato Prossimo	2p	eravate arrivati
arrivare	Indicativo	Trapassato Prossimo	3p	erano arrivati
arrivare	Indicativo	Passato Remoto	1s	arrivai
arrivare	Indicativo	Passato Remoto	2s	arrivasti
arrivare	Indicativo	Passato Remoto	3s	arrivò
arrivare	Indicativo	Passato Remoto	1p	arrivammo
arrivare	Indicativo	Passato Remoto	2p	arrivaste
arrivare	Indicativo	Passato Remoto	3p	arrivarono
arrivare	Indicativo	Futuro Semplice	1s	arriverò
arrivare	Indicativo	Futuro Semplice	2s	arriverai
arrivare	Indicativo	Futuro Semplice	3s	arriverà
arrivare	Indicativo	Futuro Semplice	1p	arriveremo
arrivare	Indicativo	Futuro Semplice	5s	arriverete
arrivare	Indicativo	Futuro Semplice	6s	arriveranno
arrivare	Indicativo	Futuro Anteriore	1s	sarò arrivato
arrivare	Indicativo	Futuro Anteriore	2s	sarai arrivato
arrivare	Indicativo	Futuro Anteriore	3s	sarà arrivato
arrivare	Indicativo	Futuro Anteriore	1p	saremo arrivati
arrivare	Indicativo	Futuro Anteriore	2p	sarete arrivati
arrivare	Indicativo	Futuro Anteriore	3p	saranno arrivati
arrivare	Congiuntivo	Presente	1s	arrivi
arrivare	Congiuntivo	Presente	2s	arrivi
arrivare	Congiuntivo	Presente	3s	arrivi
arrivare	Congiuntivo	Presente	1p	arriviamo
arrivare	Congiuntivo	Presente	2p	arriviate
arrivare	Congiuntivo	Presente	3p	arrivino
arrivare	Congiuntivo	Passato	1s	sia arrivato
arrivare	Congiuntivo	Passato	2s	sia arrivato
arrivare	Congiuntivo	Passato	3s	sai arrivato
arrivare	Congiuntivo	Passato	1p	siamo arrivati
arrivare	Congiuntivo	Passato	2p	siate arrivati
arrivare	Congiuntivo	Passato	3p	siano arrivati
arrivare	Congiuntivo	Imperfetto	1s	arrivassi
arrivare	Congiuntivo	Imperfetto	2s	arrivassi
arrivare	Congiuntivo	Imperfetto	3s	arrivasse
arrivare	Congiuntivo	Imperfetto	1p	arrivassimo
arrivare	Congiuntivo	Imperfetto	2p	arrivaste
arrivare	Congiuntivo	Imperfetto	3p	arrivassero
arrivare	Congiuntivo	Trapassato	1s	fossi arrivato
arrivare	Congiuntivo	Trapassato	2s	fossi arrivato
arrivare	Congiuntivo	Trapassato	3s	fosse arrivato
arrivare	Congiuntivo	Trapassato	1p	fossimo arrivati
arrivare	Congiuntivo	Trapassato	2p	foste arrivati
arrivare	Congiuntivo	Trapassato	3p	fossero arrivati
arrivare	Condizionale	Presente	1s	arriverei
arrivare	Condizionale	Presente	2s	arriveresti
arrivare	Condizionale	Presente	3s	arriverebbe
arrivare	Condizionale	Presente	1p	arriveremmo
arrivare	Condizionale	Presente	2p	arrivereste
arrivare	Condizionale	Presente	3p	arriverebbero
arrivare	Condizionale	Passato	1s	sarei arrivato
arrivare	Condizionale	Passato	2s	saresti arrivato
arrivare	Condizionale	Passato	3s	sarebbe arrivato
arrivare	Condizionale	Passato	1p	saremmo arrivati
arrivare	Condizionale	Passato	2p	sareste arrivati
arrivare	Condizionale	Passato	3p	sarebbero arrivati
arrivare	Imperativo	Presente	2s	arriva
arrivare	Imperativo	Presente	2p	arrivate
arrivare	Infinito	Presente	/	arrivare
arrivare	Infinito	Passato	/	essere arrivato
arrivare	Gerundio	Presente	/	arrivando
arrivare	Gerundio	Passato	/	essendo arrivato
ascoltare	Indicativo	Presente	1s	ascolto
ascoltare	Indicativo	Presente	2s	ascolti
ascoltare	Indicativo	Presente	3s	ascolta
ascoltare	Indicativo	Presente	1p	ascoltiamo
ascoltare	Indicativo	Presente	2p	ascoltate
ascoltare	Indicativo	Presente	3p	ascoltano
ascoltare	Indicativo	Passato Prossimo	1s	ho ascoltato
ascoltare	Indicativo	Passato Prossimo	2s	hai ascoltato
ascoltare	Indicativo	Passato Prossimo	3s	ha ascoltato
ascoltare	Indicativo	Passato Prossimo	1p	abbiamo ascoltato
ascoltare	Indicativo	Passato Prossimo	2p	avete ascoltato
ascoltare	Indicativo	Passato Prossimo	3p	hanno ascoltato
ascoltare	Indicativo	Imperfetto	1s	ascoltavo
ascoltare	Indicativo	Imperfetto	2s	ascoltavi
ascoltare	Indicativo	Imperfetto	3s	ascoltava
ascoltare	Indicativo	Imperfetto	1p	ascoltavamo
ascoltare	Indicativo	Imperfetto	2p	ascoltavate
ascoltare	Indicativo	Imperfetto	3p	ascoltavano
ascoltare	Indicativo	Trapassato Prossimo	1s	avevo ascoltato
ascoltare	Indicativo	Trapassato Prossimo	2s	avevi ascoltato
ascoltare	Indicativo	Trapassato Prossimo	3s	aveva ascoltato
ascoltare	Indicativo	Trapassato Prossimo	1p	avevamo ascoltato
ascoltare	Indicativo	Trapassato Prossimo	2p	avevate ascoltato
ascoltare	Indicativo	Trapassato Prossimo	3p	avevano ascoltato
ascoltare	Indicativo	Passato Remoto	1s	ascoltai
ascoltare	Indicativo	Passato Remoto	2s	ascoltasti
ascoltare	Indicativo	Passato Remoto	3s	ascoltò
ascoltare	Indicativo	Passato Remoto	1p	ascoltammo
ascoltare	Indicativo	Passato Remoto	2p	ascoltaste
ascoltare	Indicativo	Passato Remoto	3p	ascoltarono
ascoltare	Indicativo	Futuro Semplice	1s	ascolterò
ascoltare	Indicativo	Futuro Semplice	2s	ascolterai
ascoltare	Indicativo	Futuro Semplice	3s	ascolterà
ascoltare	Indicativo	Futuro Semplice	1p	ascolteremo
ascoltare	Indicativo	Futuro Semplice	5s	ascolterete
ascoltare	Indicativo	Futuro Semplice	6s	ascolteranno
ascoltare	Indicativo	Futuro Anteriore	1s	avrò ascoltato
ascoltare	Indicativo	Futuro Anteriore	2s	avrai ascoltato
ascoltare	Indicativo	Futuro Anteriore	3s	avrà ascoltato
ascoltare	Indicativo	Futuro Anteriore	1p	avremo ascoltato
ascoltare	Indicativo	Futuro Anteriore	2p	avrete ascoltato
ascoltare	Indicativo	Futuro Anteriore	3p	avranno ascoltato
ascoltare	Congiuntivo	Presente	1s	ascolti
ascoltare	Congiuntivo	Presente	2s	ascolti
ascoltare	Congiuntivo	Presente	3s	ascolti
ascoltare	Congiuntivo	Presente	1p	ascoltiamo
ascoltare	Congiuntivo	Presente	2p	ascoltiate
ascoltare	Congiuntivo	Presente	3p	ascoltino
ascoltare	Congiuntivo	Passato	1s	abbia ascoltato
ascoltare	Congiuntivo	Passato	2s	abbia ascoltato
ascoltare	Congiuntivo	Passato	3s	abbia ascoltato
ascoltare	Congiuntivo	Passato	1p	abbiamo ascoltato
ascoltare	Congiuntivo	Passato	2p	abbiate ascoltato
ascoltare	Congiuntivo	Passato	3p	abbiano ascoltato
ascoltare	Congiuntivo	Imperfetto	1s	ascoltassi
ascoltare	Congiuntivo	Imperfetto	2s	ascoltassi
ascoltare	Congiuntivo	Imperfetto	3s	ascoltasse
ascoltare	Congiuntivo	Imperfetto	1p	ascoltassimo
ascoltare	Congiuntivo	Imperfetto	2p	ascoltaste
ascoltare	Congiuntivo	Imperfetto	3p	ascoltassero
ascoltare	Congiuntivo	Trapassato	1s	avessi ascoltato
ascoltare	Congiuntivo	Trapassato	2s	avessi ascoltato
ascoltare	Congiuntivo	Trapassato	3s	avesse ascoltato
ascoltare	Congiuntivo	Trapassato	1p	avessimo ascoltato
ascoltare	Congiuntivo	Trapassato	2p	aveste ascoltato
ascoltare	Congiuntivo	Trapassato	3p	avessero ascoltato
ascoltare	Condizionale	Presente	1s	ascolterei
ascoltare	Condizionale	Presente	2s	ascolteresti
ascoltare	Condizionale	Presente	3s	ascolterebbe
ascoltare	Condizionale	Presente	1p	ascolteremmo
ascoltare	Condizionale	Presente	2p	ascoltereste
ascoltare	Condizionale	Presente	3p	ascolterebbero
ascoltare	Condizionale	Passato	1s	avrei ascoltato
ascoltare	Condizionale	Passato	2s	avresti ascoltato
ascoltare	Condizionale	Passato	3s	avrebbe ascoltato
ascoltare	Condizionale	Passato	1p	avremmo ascoltato
ascoltare	Condizionale	Passato	2p	avreste ascoltato
ascoltare	Condizionale	Passato	3p	avrebbero ascoltato
ascoltare	Imperativo	Presente	2s	ascolta
ascoltare	Imperativo	Presente	2p	ascoltate
ascoltare	Infinito	Presente	/	ascoltare
ascoltare	Infinito	Passato	/	avere ascoltato
ascoltare	Gerundio	Presente	/	ascoltando
ascoltare	Gerundio	Passato	/	avendo ascoltato
aspettare	Indicativo	Presente	1s	aspetto
aspettare	Indicativo	Presente	2s	aspetti
aspettare	Indicativo	Presente	3s	aspetta
aspettare	Indicativo	Presente	1p	aspettiamo
aspettare	Indicativo	Presente	2p	aspettate
aspettare	Indicativo	Presente	3p	aspettano
aspettare	Indicativo	Passato Prossimo	1s	ho aspettato
aspettare	Indicativo	Passato Prossimo	2s	hai aspettato
aspettare	Indicativo	Passato Prossimo	3s	ha aspettato
aspettare	Indicativo	Passato Prossimo	1p	abbiamo aspettato
aspettare	Indicativo	Passato Prossimo	2p	avete aspettato
aspettare	Indicativo	Passato Prossimo	3p	hanno aspettato
aspettare	Indicativo	Imperfetto	1s	aspettavo
aspettare	Indicativo	Imperfetto	2s	aspettavi
aspettare	Indicativo	Imperfetto	3s	aspettava
aspettare	Indicativo	Imperfetto	1p	aspettavamo
aspettare	Indicativo	Imperfetto	2p	aspettavate
aspettare	Indicativo	Imperfetto	3p	aspettavano
aspettare	Indicativo	Trapassato Prossimo	1s	avevo aspettato
aspettare	Indicativo	Trapassato Prossimo	2s	avevi aspettato
aspettare	Indicativo	Trapassato Prossimo	3s	aveva aspettato
aspettare	Indicativo	Trapassato Prossimo	1p	avevamo aspettato
aspettare	Indicativo	Trapassato Prossimo	2p	avevate aspettato
aspettare	Indicativo	Trapassato Prossimo	3p	avevano aspettato
aspettare	Indicativo	Passato Remoto	1s	aspettai
aspettare	Indicativo	Passato Remoto	2s	aspettasti
aspettare	Indicativo	Passato Remoto	3s	aspettò
aspettare	Indicativo	Passato Remoto	1p	aspettammo
aspettare	Indicativo	Passato Remoto	2p	aspettaste
